gameid,visid,homeid,visname,homename,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,clock,first,ob,turnover,score,vscore,hscore,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW35,"V,1,10,V35","0,1,0","CMT:PW wins toin coss and elects to kick, FG to defend N goal","PW wins toin coss and elects to kick, FG to defend N goal","V,1,10,V35",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW35,"V,1,10,V35","0,2,1",Q:1 T:15:00,"Start of 1st quarter, clock 15:00.","V,1,10,V35",#,15:00,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW35,"V,1,10,V35","0,3,2","KO:11,H00 TB:","D. Panczyszyn kickoff 65 yards to the FG0, touchback.","H,1,10,H25",K,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,FG25,"H,1,10,H25","1,1,3","RUSH:7,H28, TACK:94",J. Sullivan rush for 3 yards to the FG28 (K. Brauns).,"H,2,7,H28",R,NA,NA,NA,NA,NA,NA,NA,1,H,FG,"KO,1,15:00,25","PUNT,1,13:22,24",3,-1,1:38,KO,1,15:00,FG25,PUNT,1,13:22,FG24,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,2,7,FG28,"H,2,7,H28","1,2,4","RUSH:22,H24, TACK:8",G. Ameln rush for loss of 4 yards to the FG24 (H. Ogrodowcyk).,"H,3,11,H24",R,NA,NA,NA,NA,NA,NA,NA,1,H,FG,"KO,1,15:00,25","PUNT,1,13:22,24",3,-1,1:38,KO,1,15:00,FG25,PUNT,1,13:22,FG24,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,3,11,FG24,"H,3,11,H24","1,3,5","PASS:7,I,13,*",J. Sullivan pass incomplete to M. Rutsch.,"H,4,11,H24",P,NA,NA,NA,NA,NA,NA,NA,1,H,FG,"KO,1,15:00,25","PUNT,1,13:22,24",3,-1,1:38,KO,1,15:00,FG25,PUNT,1,13:22,FG24,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,4,11,FG24,"H,4,11,H24","1,4,6","PUNT:82,H49",H. Schwarz punt 25 yards to the FG49.,"V,1,10,H49",U,NA,NA,NA,NA,NA,NA,NA,1,H,FG,"KO,1,15:00,25","PUNT,1,13:22,24",3,-1,1:38,KO,1,15:00,FG25,PUNT,1,13:22,FG24,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,FG49,"V,1,10,H49","2,1,7",{DRIVE}:13:22,PANTHERS WROCLAW drive start at 13:22.,"V,1,10,H49",NA,13:22,NA,NA,NA,NA,NA,NA,2,V,PW,"PUNT,1,13:22,51","PUNT,1,10:34,56",4,5,2:48,PUNT,1,13:22,FG49,PUNT,1,10:34,FG44,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,FG49,"V,1,10,H49","2,2,8","RUSH:24,H46, TACK:99",M. Herndon rush for 3 yards to the FG46 (K. Maier).,"V,2,7,H46",R,NA,NA,NA,NA,NA,NA,NA,2,V,PW,"PUNT,1,13:22,51","PUNT,1,10:34,56",4,5,2:48,PUNT,1,13:22,FG49,PUNT,1,10:34,FG44,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,2,7,FG46,"V,2,7,H46","2,3,9","RUSH:24,H48, TACK:90,99 PEN:H,PF,A,56,H33,1 NOPLAY:","M. Herndon rush for loss of 2 yards to the FG48 (M. A. Hor;K. Maier), PENALTY FG personal foul (S. Silva Gomez) 13 yards to the FG33, 1ST DOWN PW, NO PLAY.","V,1,10,H33",E,NA,E,NA,NA,NA,NA,NA,2,V,PW,"PUNT,1,13:22,51","PUNT,1,10:34,56",4,5,2:48,PUNT,1,13:22,FG49,PUNT,1,10:34,FG44,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,FG33,"V,1,10,H33","2,4,10","RUSH:55,H47, FUMB:V,H47,TM","R. Rogaczewski rush for loss of 14 yards to the FG47, fumble by R. Rogaczewski recovered by PW TEAM at FG47.","V,2,24,H47",R,NA,NA,NA,NA,NA,NA,NA,2,V,PW,"PUNT,1,13:22,51","PUNT,1,10:34,56",4,5,2:48,PUNT,1,13:22,FG49,PUNT,1,10:34,FG44,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,2,24,FG47,"V,2,24,H47","2,5,11","RUSH:24,H44, TACK:10",M. Herndon rush for 3 yards to the FG44 (O. Williams).,"V,3,21,H44",R,NA,NA,NA,NA,NA,NA,NA,2,V,PW,"PUNT,1,13:22,51","PUNT,1,10:34,56",4,5,2:48,PUNT,1,13:22,FG49,PUNT,1,10:34,FG44,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,3,21,FG44,"V,3,21,H44","2,6,12","PASS:2,I,23,*",L. O'Connor pass incomplete to J. Mazan.,"V,4,21,H44",P,NA,NA,NA,NA,NA,NA,NA,2,V,PW,"PUNT,1,13:22,51","PUNT,1,10:34,56",4,5,2:48,PUNT,1,13:22,FG49,PUNT,1,10:34,FG44,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,4,21,FG44,"V,4,21,H44","2,7,13","PUNT:11,H19",D. Panczyszyn punt 25 yards to the FG19.,"H,1,10,H19",U,NA,NA,NA,NA,NA,NA,NA,2,V,PW,"PUNT,1,13:22,51","PUNT,1,10:34,56",4,5,2:48,PUNT,1,13:22,FG49,PUNT,1,10:34,FG44,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,FG19,"H,1,10,H19","3,1,14",{DRIVE}:10:34,FRANKFURT GALAXY drive start at 10:34.,"H,1,10,H19",NA,10:34,NA,NA,NA,NA,NA,NA,3,H,FG,"PUNT,1,10:34,19","PUNT,1,09:01,28",3,9,1:33,PUNT,1,10:34,FG19,PUNT,1,09:01,FG28,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,FG19,"H,1,10,H19","3,2,16","RUSH:13,H26, TACK:4",M. Rutsch rush for 7 yards to the FG26 (W. Lloyd).,"H,2,3,H26",R,NA,NA,NA,NA,NA,NA,NA,3,H,FG,"PUNT,1,10:34,19","PUNT,1,09:01,28",3,9,1:33,PUNT,1,10:34,FG19,PUNT,1,09:01,FG28,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,2,3,FG26,"H,2,3,H26","3,3,17","RUSH:13,H28, TACK:8,97",M. Rutsch rush for 2 yards to the FG28 (H. Ogrodowcyk;L. Gembara).,"H,3,1,H28",R,NA,NA,NA,NA,NA,NA,NA,3,H,FG,"PUNT,1,10:34,19","PUNT,1,09:01,28",3,9,1:33,PUNT,1,10:34,FG19,PUNT,1,09:01,FG28,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,3,1,FG28,"H,3,1,H28","3,4,18","PASS:7,I,86,*",J. Sullivan pass incomplete to L. Regler.,"H,4,1,H28",P,NA,NA,NA,NA,NA,NA,NA,3,H,FG,"PUNT,1,10:34,19","PUNT,1,09:01,28",3,9,1:33,PUNT,1,10:34,FG19,PUNT,1,09:01,FG28,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,4,1,FG28,"H,4,1,H28","3,5,19","PUNT:82,V25",H. Schwarz punt 47 yards to the PW25.,"V,1,10,V25",U,NA,NA,NA,NA,NA,NA,NA,3,H,FG,"PUNT,1,10:34,19","PUNT,1,09:01,28",3,9,1:33,PUNT,1,10:34,FG19,PUNT,1,09:01,FG28,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW25,"V,1,10,V25","4,1,20",{DRIVE}:09:01,PANTHERS WROCLAW drive start at 09:01.,"V,1,10,V25",NA,09:01,NA,NA,NA,NA,NA,NA,4,V,PW,"PUNT,1,09:01,25","PUNT,1,07:30,50",4,25,1:31,PUNT,1,09:01,PW25,PUNT,1,07:30,PW50,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW25,"V,1,10,V25","4,2,21","PASS:2,C,23,V47 TACK:23","L. O'Connor pass complete to J. Mazan for 22 yards to the PW47, 1ST DOWN PW (D. Cooper).","V,1,10,V47",P,NA,P,NA,NA,NA,NA,NA,4,V,PW,"PUNT,1,09:01,25","PUNT,1,07:30,50",4,25,1:31,PUNT,1,09:01,PW25,PUNT,1,07:30,PW50,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW47,"V,1,10,V47","4,3,22","PASS:2,I,23,*",L. O'Connor pass incomplete to J. Mazan.,"V,2,10,V47",P,NA,NA,NA,NA,NA,NA,NA,4,V,PW,"PUNT,1,09:01,25","PUNT,1,07:30,50",4,25,1:31,PUNT,1,09:01,PW25,PUNT,1,07:30,PW50,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,2,10,PW47,"V,2,10,V47","4,4,23","RUSH:25,H50, TACK:94",P. Pasqualini rush for 3 yards to the 50 yardline (C. Udegbe).,"V,3,7,V50",R,NA,NA,NA,NA,NA,NA,NA,4,V,PW,"PUNT,1,09:01,25","PUNT,1,07:30,50",4,25,1:31,PUNT,1,09:01,PW25,PUNT,1,07:30,PW50,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,3,7,PW50,"V,3,7,V50","4,5,24","PASS:2,I,16,*",L. O'Connor pass incomplete to W. Zieba.,"V,4,7,V50",P,NA,NA,NA,NA,NA,NA,NA,4,V,PW,"PUNT,1,09:01,25","PUNT,1,07:30,50",4,25,1:31,PUNT,1,09:01,PW25,PUNT,1,07:30,PW50,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,4,7,PW50,"V,4,7,V50","4,6,25","PUNT:11,H25 OB:","D. Panczyszyn punt 25 yards to the FG25, out-of-bounds.","H,1,10,H25",U,NA,NA,Y,NA,NA,NA,NA,4,V,PW,"PUNT,1,09:01,25","PUNT,1,07:30,50",4,25,1:31,PUNT,1,09:01,PW25,PUNT,1,07:30,PW50,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,FG25,"H,1,10,H25","5,1,26",{DRIVE}:07:30,FRANKFURT GALAXY drive start at 07:30.,"H,1,10,H25",NA,07:30,NA,NA,NA,NA,NA,NA,5,H,FG,"PUNT,1,07:30,25","PUNT,1,04:50,45",4,20,2:40,PUNT,1,07:30,FG25,PUNT,1,04:50,FG45,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,FG25,"H,1,10,H25","5,2,27","PASS:7,I,86,* PEN:V,OD,A,TM,H30,N NOPLAY:","J. Sullivan pass incomplete to L. Regler, PENALTY PW offside defense 5 yards to the FG30, NO PLAY.","H,1,5,H30",E,NA,NA,NA,NA,NA,NA,NA,5,H,FG,"PUNT,1,07:30,25","PUNT,1,04:50,45",4,20,2:40,PUNT,1,07:30,FG25,PUNT,1,04:50,FG45,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,5,FG30,"H,1,5,H30","5,3,28","RUSH:13,H33, TACK:4",M. Rutsch rush for 3 yards to the FG33 (W. Lloyd).,"H,2,2,H33",R,NA,NA,NA,NA,NA,NA,NA,5,H,FG,"PUNT,1,07:30,25","PUNT,1,04:50,45",4,20,2:40,PUNT,1,07:30,FG25,PUNT,1,04:50,FG45,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,2,2,FG33,"H,2,2,H33","5,4,29","PASS:7,I,82,* PEN:V,OD,A,97,H38,1 NOPLAY:","J. Sullivan pass incomplete to H. Schwarz, PENALTY PW offside defense (L. Gembara) 5 yards to the FG38, 1ST DOWN FG, NO PLAY.","H,1,10,H38",E,NA,E,NA,NA,NA,NA,NA,5,H,FG,"PUNT,1,07:30,25","PUNT,1,04:50,45",4,20,2:40,PUNT,1,07:30,FG25,PUNT,1,04:50,FG45,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,FG38,"H,1,10,H38","5,5,30","RUSH:13,H43, TACK:4",M. Rutsch rush for 5 yards to the FG43 (W. Lloyd).,"H,2,5,H43",R,NA,NA,NA,NA,NA,NA,NA,5,H,FG,"PUNT,1,07:30,25","PUNT,1,04:50,45",4,20,2:40,PUNT,1,07:30,FG25,PUNT,1,04:50,FG45,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,2,5,FG43,"H,2,5,H43","5,6,31","RUSH:13,H45, TACK:4",M. Rutsch rush for 2 yards to the FG45 (W. Lloyd).,"H,3,3,H45",R,NA,NA,NA,NA,NA,NA,NA,5,H,FG,"PUNT,1,07:30,25","PUNT,1,04:50,45",4,20,2:40,PUNT,1,07:30,FG25,PUNT,1,04:50,FG45,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,3,3,FG45,"H,3,3,H45","5,7,32","RUSH:13,H45, TACK:5",M. Rutsch rush for no gain to the FG45 (G. Zec).,"H,4,3,H45",R,NA,NA,NA,NA,NA,NA,NA,5,H,FG,"PUNT,1,07:30,25","PUNT,1,04:50,45",4,20,2:40,PUNT,1,07:30,FG25,PUNT,1,04:50,FG45,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,4,3,FG45,"H,4,3,H45","5,8,33","PUNT:82,V15 RET:1,V20 TACK:56","H. Schwarz punt 40 yards to the PW15, D. Robinson return 5 yards to the PW20 (S. Silva Gomez).","V,1,10,V20",U,NA,NA,NA,NA,NA,NA,NA,5,H,FG,"PUNT,1,07:30,25","PUNT,1,04:50,45",4,20,2:40,PUNT,1,07:30,FG25,PUNT,1,04:50,FG45,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW20,"V,1,10,V20","6,1,34",{DRIVE}:04:50,PANTHERS WROCLAW drive start at 04:50.,"V,1,10,V20",NA,04:50,NA,NA,NA,NA,NA,NA,6,V,PW,"PUNT,1,04:50,20","PUNT,1,04:18,29",3,9,0:32,PUNT,1,04:50,PW20,PUNT,1,04:18,PW29,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW20,"V,1,10,V20","6,2,35","PASS:2,I,24,*",L. O'Connor pass incomplete to M. Herndon.,"V,2,10,V20",P,NA,NA,NA,NA,NA,NA,NA,6,V,PW,"PUNT,1,04:50,20","PUNT,1,04:18,29",3,9,0:32,PUNT,1,04:50,PW20,PUNT,1,04:18,PW29,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,2,10,PW20,"V,2,10,V20","6,3,36","PASS:2,I,23,*",L. O'Connor pass incomplete to J. Mazan.,"V,3,10,V20",P,NA,NA,NA,NA,NA,NA,NA,6,V,PW,"PUNT,1,04:50,20","PUNT,1,04:18,29",3,9,0:32,PUNT,1,04:50,PW20,PUNT,1,04:18,PW29,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,3,10,PW20,"V,3,10,V20","6,4,37","PASS:2,C,23,V29 TACK:10",L. O'Connor pass complete to J. Mazan for 9 yards to the PW29 (O. Williams).,"V,4,1,V29",P,NA,NA,NA,NA,NA,NA,NA,6,V,PW,"PUNT,1,04:50,20","PUNT,1,04:18,29",3,9,0:32,PUNT,1,04:50,PW20,PUNT,1,04:18,PW29,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,4,1,PW29,"V,4,1,V29","6,5,38","PUNT:11,H28",D. Panczyszyn punt 43 yards to the FG28.,"H,1,10,H28",U,NA,NA,NA,NA,NA,NA,NA,6,V,PW,"PUNT,1,04:50,20","PUNT,1,04:18,29",3,9,0:32,PUNT,1,04:50,PW20,PUNT,1,04:18,PW29,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,FG28,"H,1,10,H28","7,1,39",{DRIVE}:04:18,FRANKFURT GALAXY drive start at 04:18.,"H,1,10,H28",NA,04:18,NA,NA,NA,NA,NA,NA,7,H,FG,"PUNT,1,04:18,28","PUNT,1,02:05,37",3,9,2:13,PUNT,1,04:18,FG28,PUNT,1,02:05,FG37,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,FG28,"H,1,10,H28","7,2,40","RUSH:33,H32, TACK:94",J. Rodney rush for 4 yards to the FG32 (K. Brauns).,"H,2,6,H32",R,NA,NA,NA,NA,NA,NA,NA,7,H,FG,"PUNT,1,04:18,28","PUNT,1,02:05,37",3,9,2:13,PUNT,1,04:18,FG28,PUNT,1,02:05,FG37,NA
