gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,clock,ob,first,score,vscore,hscore,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,0,SS05,"V,3,0,H05","6,10,42","PASS:7,I,14,*",J. Sullivan pass incomplete to J. Poznanski.,"V,4,0,H05",P,NA,NA,NA,NA,NA,NA,NA,6,V,FG,"PUNT,1,05:42,49","DOWNS,2,15:00,99",9,50,5:42,PUNT,1,05:42,FG49,DOWNS,2,15:00,SS01,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,4,0,SS05,"V,4,0,H05","6,11,43","RUSH:21,H01, TACK:20",G. Adams rush for 4 yards to the SS1 (D. Warren).,"H,1,10,H01",R,NA,NA,NA,NA,NA,NA,NA,6,V,FG,"PUNT,1,05:42,49","DOWNS,2,15:00,99",9,50,5:42,PUNT,1,05:42,FG49,DOWNS,2,15:00,SS01,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS01,"H,1,10,H01","7,1,44",{DRIVE}:15:00,STUTTGART SURGE drive start at 15:00.,"H,1,10,H01",NA,15:00,NA,NA,NA,NA,NA,NA,7,H,SS,"DOWNS,2,15:00,1","POSS,2,15:00,1",0,0,0:00,DOWNS,2,15:00,SS01,POSS,2,15:00,SS01,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS01,"H,1,10,H01","7,2,45","POSS: SPOT:V,H01,Y D:3,1","Change of possession, FG ball on SS1, 3rd and 1.","V,3,0,H01",NA,NA,NA,NA,NA,NA,NA,NA,7,H,SS,"DOWNS,2,15:00,1","POSS,2,15:00,1",0,0,0:00,DOWNS,2,15:00,SS01,POSS,2,15:00,SS01,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,0,SS01,"V,3,0,H01","8,1,46",{DRIVE}:15:00,FRANKFURT GALAXY drive start at 15:00.,"V,3,0,H01",NA,15:00,NA,NA,NA,NA,NA,NA,8,V,FG,"POSS,2,15:00,99","TD,2,13:21,100",1,1,1:39,POSS,2,15:00,SS01,TD,2,13:21,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,0,SS01,"V,3,0,H01","8,2,47","PASS:7,C,13,H00 T:13:21","J. Sullivan pass complete to M. Rutsch for 1 yard to the SS0, 1ST DOWN FG, TOUCHDOWN, clock 13:21.","V,1,10,H15",P,13:21,NA,P,Y,19,0,NA,8,V,FG,"POSS,2,15:00,99","TD,2,13:21,100",1,1,1:39,POSS,2,15:00,SS01,TD,2,13:21,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS15,"V,1,10,H15","8,3,48","PAT:K,15,G",M. Siemssen kick attempt good.,"V,1,0,V35",X,NA,NA,NA,Y,20,0,NA,8,V,FG,"POSS,2,15:00,99","TD,2,13:21,100",1,1,1:39,POSS,2,15:00,SS01,TD,2,13:21,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,0,FG35,"V,1,0,V35","8,4,49","KO:19,H00 TB:","N. Strahmann kickoff 65 yards to the SS0, touchback.","H,1,10,H25",K,NA,NA,NA,NA,NA,NA,NA,8,V,FG,"POSS,2,15:00,99","TD,2,13:21,100",1,1,1:39,POSS,2,15:00,SS01,TD,2,13:21,SS00,1
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS25,"H,1,10,H25","9,1,50",{DRIVE}:13:21,STUTTGART SURGE drive start at 13:21.,"H,1,10,H25",NA,13:21,NA,NA,NA,NA,NA,NA,9,H,SS,"KO,2,13:21,25","PUNT,2,13:21,37",5,12,0:00,KO,2,13:21,SS25,PUNT,2,13:21,SS37,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS25,"H,1,10,H25","9,2,51","PASS:6,C,5,H30 TACK:46,56",J. Wright pass complete to D. Meza for 5 yards to the SS30 (O. Ogbevoen;S. Silva Gomez).,"H,2,5,H30",P,NA,NA,NA,NA,NA,NA,NA,9,H,SS,"KO,2,13:21,25","PUNT,2,13:21,37",5,12,0:00,KO,2,13:21,SS25,PUNT,2,13:21,SS37,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,2,5,SS30,"H,2,5,H30","9,3,52","PASS:6,I,TM,*",J. Wright pass incomplete.,"H,3,5,H30",P,NA,NA,NA,NA,NA,NA,NA,9,H,SS,"KO,2,13:21,25","PUNT,2,13:21,37",5,12,0:00,KO,2,13:21,SS25,PUNT,2,13:21,SS37,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,3,5,SS30,"H,3,5,H30","9,4,53","PASS:6,C,87,H38 TACK:14","J. Wright pass complete to D. Rofalski for 8 yards to the SS38, 1ST DOWN SS (J. Poznanski).","H,1,10,H38",P,NA,NA,P,NA,NA,NA,NA,9,H,SS,"KO,2,13:21,25","PUNT,2,13:21,37",5,12,0:00,KO,2,13:21,SS25,PUNT,2,13:21,SS37,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS38,"H,1,10,H38","9,5,54","RUSH:48,H38, TACK:40",T. Stickel rush for no gain to the SS38 (K. King).,"H,2,10,H38",R,NA,NA,NA,NA,NA,NA,NA,9,H,SS,"KO,2,13:21,25","PUNT,2,13:21,37",5,12,0:00,KO,2,13:21,SS25,PUNT,2,13:21,SS37,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,2,10,SS38,"H,2,10,H38","9,6,55","RUSH:6,H37,",J. Wright rush for loss of 1 yard to the SS37.,"H,3,11,H37",R,NA,NA,NA,NA,NA,NA,NA,9,H,SS,"KO,2,13:21,25","PUNT,2,13:21,37",5,12,0:00,KO,2,13:21,SS25,PUNT,2,13:21,SS37,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,3,11,SS37,"H,3,11,H37","9,7,56","PUNT:3,V31 RET:22,V30","T. Bronn punt 32 yards to the FG31, G. Ameln return -1 yards to the FG30.","V,1,10,V30",U,NA,NA,NA,NA,NA,NA,NA,9,H,SS,"KO,2,13:21,25","PUNT,2,13:21,37",5,12,0:00,KO,2,13:21,SS25,PUNT,2,13:21,SS37,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG30,"V,1,10,V30","10,1,57",{DRIVE}:13:21,FRANKFURT GALAXY drive start at 13:21.,"V,1,10,V30",NA,13:21,NA,NA,NA,NA,NA,NA,10,V,FG,"PUNT,2,13:21,30","FGA,2,05:17,79",9,49,8:04,PUNT,2,13:21,FG30,FGA,2,05:17,SS21,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG30,"V,1,10,V30","10,2,58","RUSH:21,H45, TACK:97","G. Adams rush for 25 yards to the SS45, 1ST DOWN FG (P. Ungericht).","V,1,10,H45",R,NA,NA,R,NA,NA,NA,NA,10,V,FG,"PUNT,2,13:21,30","FGA,2,05:17,79",9,49,8:04,PUNT,2,13:21,FG30,FGA,2,05:17,SS21,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS45,"V,1,10,H45","10,3,59","PASS:7,I,85,* BRUP:85",J. Sullivan pass incomplete to M. Hachenberg (P. Weiblen).,"V,2,10,H45",P,NA,NA,NA,NA,NA,NA,NA,10,V,FG,"PUNT,2,13:21,30","FGA,2,05:17,79",9,49,8:04,PUNT,2,13:21,FG30,FGA,2,05:17,SS21,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,10,SS45,"V,2,10,H45","10,4,60","RUSH:21,H42, TACK:20,44",G. Adams rush for 3 yards to the SS42 (D. Warren;J. Mbala).,"V,3,7,H42",R,NA,NA,NA,NA,NA,NA,NA,10,V,FG,"PUNT,2,13:21,30","FGA,2,05:17,79",9,49,8:04,PUNT,2,13:21,FG30,FGA,2,05:17,SS21,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,7,SS42,"V,3,7,H42","10,5,61","PASS:7,I,24,*",J. Sullivan pass incomplete to R. Maier.,"V,4,7,H42",P,NA,NA,NA,NA,NA,NA,NA,10,V,FG,"PUNT,2,13:21,30","FGA,2,05:17,79",9,49,8:04,PUNT,2,13:21,FG30,FGA,2,05:17,SS21,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,4,7,SS42,"V,4,7,H42","10,6,62","PEN:H,DOF,O PEN:V,OH,O NOPLAY:","PENALTY SS DOF off-setting, PENALTY FG OH off-setting, NO PLAY.","V,4,7,H42",E,NA,NA,NA,NA,NA,NA,NA,10,V,FG,"PUNT,2,13:21,30","FGA,2,05:17,79",9,49,8:04,PUNT,2,13:21,FG30,FGA,2,05:17,SS21,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,4,7,SS42,"V,4,7,H42","10,7,63","PASS:7,C,19,H27 TACK:44","J. Sullivan pass complete to N. Strahmann for 15 yards to the SS27, 1ST DOWN FG (J. Mbala).","V,1,10,H27",P,NA,NA,P,NA,NA,NA,NA,10,V,FG,"PUNT,2,13:21,30","FGA,2,05:17,79",9,49,8:04,PUNT,2,13:21,FG30,FGA,2,05:17,SS21,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS27,"V,1,10,H27","10,8,64","RUSH:21,H26, TACK:20",G. Adams rush for 1 yard to the SS26 (D. Warren).,"V,2,9,H26",R,NA,NA,NA,NA,NA,NA,NA,10,V,FG,"PUNT,2,13:21,30","FGA,2,05:17,79",9,49,8:04,PUNT,2,13:21,FG30,FGA,2,05:17,SS21,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,9,SS26,"V,2,9,H26","10,9,65","PASS:7,C,19,H22 TACK:21,8",J. Sullivan pass complete to N. Strahmann for 4 yards to the SS22 (J. Jacob;8).,"V,3,5,H22",P,NA,NA,NA,NA,NA,NA,NA,10,V,FG,"PUNT,2,13:21,30","FGA,2,05:17,79",9,49,8:04,PUNT,2,13:21,FG30,FGA,2,05:17,SS21,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,5,SS22,"V,3,5,H22","10,10,66","RUSH:7,H21, TACK:20",J. Sullivan rush for 1 yard to the SS21 (D. Warren).,"V,4,4,H21",R,NA,NA,NA,NA,NA,NA,NA,10,V,FG,"PUNT,2,13:21,30","FGA,2,05:17,79",9,49,8:04,PUNT,2,13:21,FG30,FGA,2,05:17,SS21,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,4,4,SS21,"V,4,4,H21","10,11,67","FGA:15,39,M,H29,L T:05:17","M. Siemssen field goal attempt from 39 MISSED - wide left, spot at SS29, clock 05:17.","H,1,10,H29",F,05:17,NA,NA,NA,NA,NA,NA,10,V,FG,"PUNT,2,13:21,30","FGA,2,05:17,79",9,49,8:04,PUNT,2,13:21,FG30,FGA,2,05:17,SS21,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS29,"H,1,10,H29","11,1,68",{DRIVE}:05:17,STUTTGART SURGE drive start at 05:17.,"H,1,10,H29",NA,05:17,NA,NA,NA,NA,NA,NA,11,H,SS,"FGA,2,05:17,29","PUNT,2,04:32,29",3,0,0:45,FGA,2,05:17,SS29,PUNT,2,04:32,SS29,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS29,"H,1,10,H29","11,2,69","PASS:6,I,5,*",J. Wright pass incomplete to D. Meza.,"H,2,10,H29",P,NA,NA,NA,NA,NA,NA,NA,11,H,SS,"FGA,2,05:17,29","PUNT,2,04:32,29",3,0,0:45,FGA,2,05:17,SS29,PUNT,2,04:32,SS29,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,2,10,SS29,"H,2,10,H29","11,3,70","RUSH:44,H29,",J. Mbala rush for no gain to the SS29.,"H,3,10,H29",R,NA,NA,NA,NA,NA,NA,NA,11,H,SS,"FGA,2,05:17,29","PUNT,2,04:32,29",3,0,0:45,FGA,2,05:17,SS29,PUNT,2,04:32,SS29,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,3,10,SS29,"H,3,10,H29","11,4,71","PASS:6,I,TM,*",J. Wright pass incomplete.,"H,4,10,H29",P,NA,NA,NA,NA,NA,NA,NA,11,H,SS,"FGA,2,05:17,29","PUNT,2,04:32,29",3,0,0:45,FGA,2,05:17,SS29,PUNT,2,04:32,SS29,NA
SSFG2102,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,4,10,SS29,"H,4,10,H29","11,5,72","PUNT:3,V45",T. Bronn punt 26 yards to the FG45.,"V,1,10,V45",U,NA,NA,NA,NA,NA,NA,NA,11,H,SS,"FGA,2,05:17,29","PUNT,2,04:32,29",3,0,0:45,FGA,2,05:17,SS29,PUNT,2,04:32,SS29,NA
