gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,nitegame,schednote,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,clock,first,ob,turnover,score,vscore,hscore,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,3,7,CC49,"V,3,7,V49","15,5,85","PASS:12,C,87,H30 TACK:4","J. Weinreich pass complete to F. Eichhorn for 21 yards to the PW30, 1ST DOWN CC (W. Lloyd).","V,1,10,H30",P,NA,P,NA,NA,NA,NA,NA,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,PW30,"V,1,10,H30","15,6,86",TOUT:H T:00:00,"Timeout Panthers Wroclaw, clock 00:00.","V,1,10,H30",#,00:00,NA,NA,NA,NA,NA,NA,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,PW30,"V,1,10,H30","15,7,87","PASS:12,I,TM,*",J. Weinreich pass incomplete.,"V,2,10,H30",P,NA,NA,NA,NA,NA,NA,NA,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,10,PW30,"V,2,10,H30","15,8,88","PEN:V,FS,A,TM,H35,N",PENALTY CC false start 5 yards to the PW35.,"V,2,15,H35",E,NA,NA,NA,NA,NA,NA,NA,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,15,PW35,"V,2,15,H35","15,9,89","PASS:12,S,TM,H45 SACK:99,94",J. Weinreich sacked for loss of 10 yards to the PW45 (R. Rosolek;K. Brauns).,"V,3,25,H45",P,NA,NA,NA,NA,NA,NA,NA,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,3,25,PW45,"V,3,25,H45","15,10,90","PASS:12,C,1,H19 TACK:26","J. Weinreich pass complete to Q. Pounds for 26 yards to the PW19, 1ST DOWN CC (M. Osumek).","V,1,10,H19",P,NA,P,NA,NA,NA,NA,NA,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,10,PW19,"V,1,10,H19","15,11,91","RUSH:28,H13, TACK:TM",M. London rush for 6 yards to the PW13 (TEAM).,"V,2,4,H13",R,NA,NA,NA,NA,NA,NA,NA,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,2,4,PW13,"V,2,4,H13","15,12,92","RUSH:9,H10, TACK:47.49",C. Ezeala rush for 3 yards to the PW10 (A. Idziak).,"V,3,1,H10",R,NA,NA,NA,NA,NA,NA,NA,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,3,1,PW10,"V,3,1,H10","15,13,93","PASS:12,C,9,H00 T:00:00","J. Weinreich pass complete to C. Ezeala for 10 yards to the PW0, 1ST DOWN CC, TOUCHDOWN, clock 00:00.","V,1,0,H03",P,00:00,P,NA,NA,Y,13,21,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,0,PW03,"V,1,0,H03","15,14,94","PAT:K,2,G",D. Schuhmacher kick attempt good.,"V,1,0,V35",X,NA,NA,NA,NA,Y,14,21,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,CC,1,0,CC35,"V,1,0,V35","15,15,95","KO:2,H15 RET:4,H36 TACK:92","D. Schuhmacher kickoff 50 yards to the PW15, W. Lloyd return 21 yards to the PW36 (R. Mohamed).","H,1,10,H36",K,NA,NA,NA,NA,NA,NA,NA,15,V,CC,"KO,2,00:00,26","TD,0,00:00,100",11,74,0:00,KO,2,00:00,CC26,TD,0,00:00,PW00,1
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,PW36,"H,1,10,H36","16,1,96","PEN:H,DG,A,2,H31,N",PENALTY PW delay of game (L. O'Connor) 5 yards to the PW31.,"H,1,15,H31",E,NA,NA,NA,NA,NA,NA,NA,16,H,PW,"KO,2,00:00,36","PUNT,3,00:00,47",5,11,0:00,KO,2,00:00,PW36,PUNT,3,00:00,PW47,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,15,PW31,"H,1,15,H31","16,2,97","PASS:2,I,15,*",L. O'Connor pass incomplete to B. Dziedzic.,"H,2,15,H31",P,NA,NA,NA,NA,NA,NA,NA,16,H,PW,"KO,2,00:00,36","PUNT,3,00:00,47",5,11,0:00,KO,2,00:00,PW36,PUNT,3,00:00,PW47,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,2,15,PW31,"H,2,15,H31","16,3,98","PASS:2,C,82,H47 TACK:23","L. O'Connor pass complete to P. Banat for 16 yards to the PW47, 1ST DOWN PW (T. Janssen).","H,1,10,H47",P,NA,P,NA,NA,NA,NA,NA,16,H,PW,"KO,2,00:00,36","PUNT,3,00:00,47",5,11,0:00,KO,2,00:00,PW36,PUNT,3,00:00,PW47,NA
PWCC2101,CC,PW,Cologne Centurions,Panthers Wroclaw,6/19/2021,"Wroclaw, Poland",Stadion Olimpijski,18:00,21:14,Y,Y,W,3:14,3000,32C,E 8km/h,Sunny,Walentynowicz,Klimes,Walentynowicz,Pachulski,Simon,Hameder,Kriesman,PW,1,10,PW47,"H,1,10,H47","16,4,99","PASS:2,D,23,*","L. O'Connor pass incomplete to J. Mazan, dropped pass.","H,2,10,H47",P,NA,NA,NA,NA,NA,NA,NA,16,H,PW,"KO,2,00:00,36","PUNT,3,00:00,47",5,11,0:00,KO,2,00:00,PW36,PUNT,3,00:00,PW47,NA
